Date,Price, Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2017-02-06 09:00,84.01,70432,73872,122,28,12301
2017-02-06 10:00,80.44,70652,74550,76,190,12385
2017-02-06 11:00,79.61,70195,74652,47,352,12457
2017-02-06 12:00,80.37,69870,75412,32,477,12346
2017-02-06 13:00,77.75,69012,75134,27,559,12379
2017-02-06 14:00,72.93,67809,72678,24,564,12294
2017-02-06 15:00,69.5,67513,70262,23,491,12256
2017-02-06 16:00,67.04,67466,68908,21,338,12221
2017-02-06 17:00,69.94,68523,69092,20,161,12305
2017-02-06 18:00,86.37,71097,72474,19,18,12934
2017-02-06 19:00,77.29,72731,77245,22,0,12735
2017-02-06 20:00,64.69,69329,73924,30,0,12132
2017-02-06 21:00,54.8,67159,69327,49,0,11513
2017-02-06 22:00,52.4,65464,65755,87,0,11192
2017-02-06 23:00,47.93,65918,69443,136,0,11477
2017-02-07 00:00,48.78,63961,67426,196,0,10809
2017-02-07 01:00,45.47,61561,63173,207,0,10384
2017-02-07 02:00,41.49,61109,63143,263,0,9921
2017-02-07 03:00,40.03,59814,59668,298,0,9659
2017-02-07 04:00,39.95,59780,58069,323,0,9594
2017-02-07 05:00,43.44,60834,58608,348,0,9868
2017-02-07 06:00,50.39,62819,62601,377,0,10909
2017-02-07 07:00,64.9,67755,70263,408,0,11880
2017-02-07 08:00,66.44,69869,74309,439,0,12638
2017-02-07 09:00,66.79,69841,73795,462,6,12538
2017-02-07 10:00,72.8,69687,73942,466,31,12585
2017-02-07 11:00,70.5,69225,73491,444,61,12674
2017-02-07 12:00,63.92,68203,74070,406,85,12502
2017-02-07 13:00,61.84,67343,73462,353,99,12497
2017-02-07 14:00,64.68,67143,70918,281,99,12437
2017-02-07 15:00,63.21,66134,68743,222,85,12409
2017-02-07 16:00,62.57,65998,67666,199,60,12323
2017-02-07 17:00,69.63,67270,67873,194,28,12401
2017-02-07 18:00,80.02,70527,70985,188,4,13099
2017-02-07 19:00,80.32,72085,76543,181,0,12775
2017-02-07 20:00,70.1,68568,73317,180,0,12151
2017-02-07 21:00,61.79,66442,68458,181,0,11492
2017-02-07 22:00,59.61,65467,65511,186,0,11291
2017-02-07 23:00,56.65,64938,69163,189,0,11657
2017-02-08 00:00,50.9,62799,67430,188,0,10848
2017-02-08 01:00,47.57,61474,62846,58,0,10359
2017-02-08 02:00,44.92,60869,62949,72,0,9824
2017-02-08 03:00,39.11,59394,59638,90,0,9560
2017-02-08 04:00,36.66,58231,57863,114,0,9353
2017-02-08 05:00,45.75,60059,58680,136,0,9495
2017-02-08 06:00,50.42,62674,62588,155,0,10427
2017-02-08 07:00,69.16,66606,69973,172,0,11462
2017-02-08 08:00,73.48,68732,74301,192,0,12248
2017-02-08 09:00,72.4,69813,75094,215,11,12207
2017-02-08 10:00,72.88,69566,75656,236,60,12219
2017-02-08 11:00,71.49,69054,75886,246,118,12267
2017-02-08 12:00,70.34,68330,76932,244,167,12094
2017-02-08 13:00,66.94,68207,76751,240,204,12038
2017-02-08 14:00,67.34,67470,73943,250,219,11903
2017-02-08 15:00,68.56,66895,71784,274,204,11935
2017-02-08 16:00,68.98,67030,70612,305,152,11818
2017-02-08 17:00,73.85,68554,70559,329,74,11939
2017-02-08 18:00,88.18,71775,73891,347,10,12681
2017-02-08 19:00,84.04,73791,79555,359,0,12385
2017-02-08 20:00,72.59,71360,76451,362,0,11897
2017-02-08 21:00,64.39,68903,71829,354,0,11231
2017-02-08 22:00,59.44,67897,68635,342,0,10980
2017-02-08 23:00,57.52,68264,72487,330,0,11244
2017-02-09 00:00,47.75,65277,70698,321,0,10476
2017-02-09 01:00,48,63255,66097,231,0,10051
2017-02-09 02:00,43.71,62600,66437,211,0,9605
2017-02-09 03:00,40.91,61543,63306,199,0,9357
2017-02-09 04:00,40.42,60971,61345,198,0,9326
2017-02-09 05:00,47,61648,61774,213,0,9574
2017-02-09 06:00,54.61,64626,65832,242,0,10471
2017-02-09 07:00,73.79,69475,73644,277,0,11606
2017-02-09 08:00,77.43,71682,78170,307,0,12307
2017-02-09 09:00,72.79,71636,78599,324,41,12211
2017-02-09 10:00,70.97,71530,79302,328,208,12203
2017-02-09 11:00,68.97,71280,79400,316,380,12231
2017-02-09 12:00,66.93,70385,80036,290,531,11995
2017-02-09 13:00,65.51,69818,79649,262,633,11920
2017-02-09 14:00,64.93,68911,76818,241,633,11857
2017-02-09 15:00,64.82,68620,74608,236,546,11981
2017-02-09 16:00,65.68,68182,73289,261,381,11972
2017-02-09 17:00,70.43,68962,73234,328,192,12065
2017-02-09 18:00,77.98,70963,76612,440,28,12822
2017-02-09 19:00,75.09,74014,82472,564,0,12580
2017-02-09 20:00,66.55,71151,79384,644,0,12099
2017-02-09 21:00,61.55,69034,74681,659,0,11431
2017-02-09 22:00,59.06,67872,71523,624,0,11198
2017-02-09 23:00,55.39,67360,75199,561,0,11522
2017-02-10 00:00,53.48,64923,73386,486,0,11030
2017-02-10 01:00,50.9,63054,68802,420,0,10615
2017-02-10 02:00,49.42,61655,68899,411,0,10256
2017-02-10 03:00,48.56,60560,65924,419,0,10085
2017-02-10 04:00,44.65,60769,63867,440,0,9981
2017-02-10 05:00,42.35,61589,64727,464,0,10208
2017-02-10 06:00,51.5,65151,68990,488,0,11325
2017-02-10 07:00,65.15,70595,76591,503,0,12384
2017-02-10 08:00,70.96,72322,81305,503,0,12891
2017-02-10 09:00,72.2,72294,81682,480,28,12691
2017-02-10 10:00,73.43,72404,81871,440,145,12681
2017-02-10 11:00,78.75,72382,81118,385,253,12711
2017-02-10 12:00,64.17,71253,80996,325,327,12488
2017-02-10 13:00,71.93,70244,80251,270,349,12349
2017-02-10 14:00,58.76,68926,76872,229,324,12139
2017-02-10 15:00,62.06,67520,74579,202,269,12096
2017-02-10 16:00,60.52,67894,73068,185,194,11986
2017-02-10 17:00,70.56,68842,72514,178,97,12101
2017-02-10 18:00,85.24,70892,76194,177,15,12713
2017-02-10 19:00,73.36,73263,81360,175,0,12380
2017-02-10 20:00,55.76,71122,78511,165,0,11876
2017-02-10 21:00,51.6,68486,74352,148,0,11251
2017-02-10 22:00,65.84,67128,71597,130,0,11105
2017-02-10 23:00,66.36,66991,75782,119,0,11573
2017-02-11 00:00,49.2,66209,73548,113,0,11050
2017-02-11 01:00,45.17,63875,68758,100,0,10480
2017-02-11 02:00,42.41,61776,68845,102,0,9904
2017-02-11 03:00,43.29,59286,65279,112,0,9717
2017-02-11 04:00,41.3,59337,63146,129,0,9577
2017-02-11 05:00,42.31,58978,62380,153,0,9391
2017-02-11 06:00,42.28,60275,64533,183,0,9553
2017-02-11 07:00,44.15,60781,67064,219,0,9909
2017-02-11 08:00,48.29,62845,69647,247,0,10428
2017-02-11 09:00,53.53,65491,72364,263,14,11036
2017-02-11 10:00,63.76,66588,74670,268,86,11494
2017-02-11 11:00,60.1,66396,74106,270,179,11628
2017-02-11 12:00,48,66079,74699,279,255,11783
2017-02-11 13:00,48,65116,74868,297,278,11673
2017-02-11 14:00,40,62145,70173,322,258,11377
2017-02-11 15:00,41.04,60864,67355,356,216,11320
2017-02-11 16:00,61.02,60073,65807,386,156,11309
2017-02-11 17:00,60.69,61961,65416,407,77,11316
2017-02-11 18:00,82.29,66417,68921,431,13,12025
2017-02-11 19:00,75,68619,74291,461,0,11805
2017-02-11 20:00,48,65730,72342,482,0,11315
2017-02-11 21:00,42.8,64055,68993,482,0,10793
2017-02-11 22:00,44.79,62845,66699,478,0,10622
2017-02-11 23:00,41.47,63326,71385,487,0,10973
2017-02-12 00:00,49,64938,70097,515,0,10808
2017-02-12 01:00,50,61781,66180,282,0,10445
2017-02-12 02:00,38.69,60047,65573,287,0,9999
2017-02-12 03:00,31.08,57553,61464,305,0,9668
2017-02-12 04:00,36.86,57854,58864,328,0,9384
2017-02-12 05:00,34.58,57547,57780,341,0,9392
2017-02-12 06:00,34.51,57286,58647,348,0,9427
2017-02-12 07:00,32.02,57442,59513,366,0,9404
2017-02-12 08:00,35.6,57110,60398,403,0,9740
2017-02-12 09:00,39.2,58572,62545,456,23,10259
2017-02-12 10:00,39.85,60785,65070,518,105,10794
2017-02-12 11:00,50.1,61958,66082,587,194,11047
2017-02-12 12:00,40.59,62535,67368,646,276,11377
2017-02-12 13:00,38.84,62037,67287,698,332,11184
2017-02-12 14:00,35.84,59436,61050,752,337,10847
2017-02-12 15:00,33.44,58027,57868,818,306,10709
2017-02-12 16:00,32.19,57569,55930,914,232,10596
2017-02-12 17:00,36,58577,55635,1057,129,10660
2017-02-12 18:00,42.59,60408,58768,1228,22,11617
2017-02-12 19:00,41.1,63807,65903,1388,0,11665
2017-02-12 20:00,47.52,63172,66110,1481,0,11397
2017-02-12 21:00,42.05,62625,63856,1500,0,10930
2017-02-12 22:00,40.63,61302,61910,1474,0,10551
2017-02-12 23:00,37.47,60896,66166,1427,0,10971
2017-02-13 00:00,35.56,60635,64832,1374,0,10338
2017-02-13 01:00,35.77,58696,62122,1361,0,9984
2017-02-13 02:00,32.18,57462,62526,1344,0,9622
2017-02-13 03:00,29.85,56828,59127,1333,0,9332
2017-02-13 04:00,30.76,56802,57488,1332,0,9180
2017-02-13 05:00,33.01,57610,58568,1347,0,9501
2017-02-13 06:00,43.27,61041,63119,1373,0,10577
2017-02-13 07:00,56.98,67109,70938,1401,0,11679
2017-02-13 08:00,59.13,69246,74677,1428,0,12403
2017-02-13 09:00,59.4,69782,75070,1442,56,12547
2017-02-13 10:00,53.95,70096,75082,1432,301,12637
2017-02-13 11:00,47.7,68971,74392,1387,711,12589
2017-02-13 12:00,47.3,67874,74134,1317,1118,12463
2017-02-13 13:00,47.3,66946,73201,1267,1466,12496
2017-02-13 14:00,38.08,65300,69833,1276,1534,12330
2017-02-13 15:00,43.5,64875,67289,1338,1351,12333
2017-02-13 16:00,49.17,64888,65958,1432,935,12268
2017-02-13 17:00,53.74,66399,66114,1535,476,12300
2017-02-13 18:00,60.04,69041,68688,1610,99,12900
2017-02-13 19:00,61,72166,75203,1638,0,12792
2017-02-13 20:00,50,70717,72411,1622,0,12300
2017-02-13 21:00,47.3,66910,68074,1570,0,11655
2017-02-13 22:00,43.14,65439,65161,1505,0,11314
2017-02-13 23:00,42.59,65371,68854,1447,0,11532
2017-02-14 00:00,40.18,62827,67062,1398,0,10805
2017-02-14 01:00,37,60282,61665,1371,0,10415
2017-02-14 02:00,36.36,60347,61851,1305,0,9962
2017-02-14 03:00,34.9,59625,58440,1230,0,9693
2017-02-14 04:00,34.4,58443,56705,1155,0,9586
2017-02-14 05:00,36.7,59854,57465,1075,0,9829
2017-02-14 06:00,45.07,62722,61477,997,0,10837
2017-02-14 07:00,61.45,68141,68984,910,0,12000
2017-02-14 08:00,63.52,69961,72504,803,0,12569
2017-02-14 09:00,62.55,69705,72686,681,179,12535
2017-02-14 10:00,64.67,69607,73160,548,619,12571
2017-02-14 11:00,62.5,68832,72815,409,1086,12653
2017-02-14 12:00,60.51,67033,72879,299,1455,12478
2017-02-14 13:00,57.25,66347,72323,233,1615,12380
2017-02-14 14:00,54.34,65804,69101,194,1581,12311
2017-02-14 15:00,53.12,65523,66592,184,1326,12261
2017-02-14 16:00,55.69,65607,65401,215,902,12156
2017-02-14 17:00,61.03,66579,64924,274,459,12141
2017-02-14 18:00,66.22,69297,67533,358,99,12796
2017-02-14 19:00,60.55,71694,74236,461,0,12534
2017-02-14 20:00,49.1,69064,71467,540,0,12011
2017-02-14 21:00,48,66191,66898,580,0,11375
2017-02-14 22:00,49.21,64286,64136,604,0,11124
2017-02-14 23:00,49.58,64340,67884,623,0,11447
2017-02-15 00:00,35.9,62301,65929,646,0,10645
2017-02-15 01:00,37.08,60471,60935,566,0,10251
2017-02-15 02:00,36.23,60029,61010,576,0,9722
2017-02-15 03:00,35.72,59414,57600,583,0,9470
2017-02-15 04:00,36.51,59361,55725,580,0,9301
2017-02-15 05:00,37.87,59520,56622,571,0,9539
2017-02-15 06:00,45.9,62146,60446,555,0,10389
2017-02-15 07:00,61.25,66795,67451,540,0,11558
2017-02-15 08:00,63.15,68157,70855,529,0,12192
2017-02-15 09:00,60.76,67819,71386,524,142,12158
2017-02-15 10:00,56.9,67722,70993,511,493,12188
2017-02-15 11:00,47.41,67399,70294,485,837,12234
2017-02-15 12:00,44.65,66435,70414,454,1088,12045
2017-02-15 13:00,43.38,64803,69895,421,1147,11930
2017-02-15 14:00,45.25,62956,66529,379,1069,11770
2017-02-15 15:00,50.76,62409,63846,350,873,11777
2017-02-15 16:00,54.41,64049,62618,346,598,11606
2017-02-15 17:00,59.14,65619,61681,369,308,11690
2017-02-15 18:00,64.48,69048,64789,447,66,12293
2017-02-15 19:00,62.6,71117,71848,572,0,12061
2017-02-15 20:00,51.07,68005,69587,683,0,11566
2017-02-15 21:00,42.87,65213,65592,732,0,10988
2017-02-15 22:00,42.59,63585,62759,753,0,10769
2017-02-15 23:00,40.56,63924,66738,734,0,11063
2017-02-16 00:00,40.21,62395,65235,666,0,10315
2017-02-16 01:00,37.55,59631,60276,589,0,9878
2017-02-16 02:00,38.23,59652,60671,509,0,9459
2017-02-16 03:00,36.37,59646,57423,449,0,9324
2017-02-16 04:00,36.15,59189,55621,411,0,9255
2017-02-16 05:00,37.15,59336,56168,396,0,9465
2017-02-16 06:00,48.94,63243,59957,393,0,10337
2017-02-16 07:00,55.59,67513,66768,393,0,11455
2017-02-16 08:00,60.32,69457,70362,386,0,12028
2017-02-16 09:00,57.93,68875,70959,370,66,12048
2017-02-16 10:00,56.44,68848,71144,350,227,12026
2017-02-16 11:00,54.62,68177,70610,327,360,12059
2017-02-16 12:00,51.41,66872,70741,305,467,11825
2017-02-16 13:00,49.67,65935,70523,298,589,11744
2017-02-16 14:00,49.23,64963,67403,307,685,11554
2017-02-16 15:00,51.25,64796,64879,330,679,11577
2017-02-16 16:00,52.71,64992,63551,369,495,11526
2017-02-16 17:00,57.61,66598,62661,413,267,11512
2017-02-16 18:00,62.47,68902,65931,461,61,12160
2017-02-16 19:00,64.37,72842,72760,517,0,12004
2017-02-16 20:00,57.42,70031,70420,568,0,11666
2017-02-16 21:00,45.87,67198,66022,619,0,11139
2017-02-16 22:00,45.1,65120,63116,673,0,10838
2017-02-16 23:00,45.1,65306,66977,725,0,11092
2017-02-17 00:00,40.83,63690,0,771,0,10690
2017-02-17 01:00,40.29,61186,61077,698,0,10248
2017-02-17 02:00,38.4,60560,61247,706,0,9880
2017-02-17 03:00,35.7,59773,58025,732,0,9666
2017-02-17 04:00,35.7,59862,56138,754,0,9555
2017-02-17 05:00,37.37,60014,57155,761,0,9839
2017-02-17 06:00,44.23,63388,60818,752,0,10746
2017-02-17 07:00,57.55,67669,67389,728,0,11856
2017-02-17 08:00,58.92,69843,71101,681,0,12461
2017-02-17 09:00,59.28,70732,71869,612,27,12535
2017-02-17 10:00,60.68,70204,71960,534,106,12428
2017-02-17 11:00,59.99,69171,71208,458,178,12404
2017-02-17 12:00,53.67,67568,71325,403,224,12092
2017-02-17 13:00,54.25,66665,70989,370,251,11896
2017-02-17 14:00,52.27,65943,67265,341,263,11755
2017-02-17 15:00,48.53,64545,64442,304,257,11729
2017-02-17 16:00,48.81,64481,62689,259,217,11661
2017-02-17 17:00,54.09,66382,61993,211,135,11605
2017-02-17 18:00,60.82,68519,65368,163,31,12175
2017-02-17 19:00,61.47,72000,71514,121,0,12079
2017-02-17 20:00,55.07,67807,69374,90,0,11531
2017-02-17 21:00,44.9,64651,65371,68,0,10938
2017-02-17 22:00,51.24,64468,63000,55,0,10834
2017-02-17 23:00,44.9,62731,67401,48,0,11227
2017-02-18 00:00,41.35,62339,65560,44,0,10460
2017-02-18 01:00,40.31,59962,60680,54,0,9855
2017-02-18 02:00,34.56,57836,60593,62,0,9352
2017-02-18 03:00,34.3,56174,57060,65,0,9099
2017-02-18 04:00,34.3,55241,55167,64,0,9011
2017-02-18 05:00,34.98,55460,54517,64,0,8990
2017-02-18 06:00,38.34,56442,56467,65,0,9159
2017-02-18 07:00,41.4,56966,57869,70,0,9427
2017-02-18 08:00,46.81,59507,59478,80,1,9848
2017-02-18 09:00,50,62009,62587,93,67,10428
2017-02-18 10:00,49.85,62687,64626,104,225,10851
2017-02-18 11:00,48.24,61899,63755,113,372,11016
2017-02-18 12:00,44.92,60206,64493,121,505,11095
2017-02-18 13:00,40.57,58300,65116,127,613,10957
2017-02-18 14:00,39.17,55909,59931,129,652,10631
2017-02-18 15:00,37.35,54690,56705,121,610,10572
2017-02-18 16:00,42.04,55773,54834,112,460,10484
2017-02-18 17:00,47.94,57656,54019,113,262,10526
2017-02-18 18:00,55.58,61324,57631,129,68,11361
2017-02-18 19:00,49.12,65033,64612,161,0,11264
2017-02-18 20:00,45.94,63202,63900,207,0,10673
2017-02-18 21:00,42.39,61607,61161,271,0,10139
2017-02-18 22:00,50.13,60574,59396,358,0,10035
2017-02-18 23:00,41.93,60606,64720,460,0,10395
2017-02-19 00:00,38.39,60403,63760,539,0,9995
2017-02-19 01:00,34.7,59012,59920,671,0,9617
2017-02-19 02:00,33.7,56982,59745,737,0,9180
2017-02-19 03:00,32.09,55596,55857,788,0,8933
2017-02-19 04:00,35.5,55274,53770,832,0,8634
2017-02-19 05:00,28.04,55515,53043,861,0,8670
2017-02-19 06:00,29.17,55345,53966,880,0,8747
2017-02-19 07:00,29.54,55781,54440,885,0,8741
2017-02-19 08:00,33.34,56039,54931,863,1,8977
2017-02-19 09:00,35.25,56886,58196,816,70,9608
2017-02-19 10:00,42.6,58229,60915,758,218,10154
2017-02-19 11:00,37.02,58190,61935,704,322,10382
2017-02-19 12:00,37.77,58927,63778,673,391,10708
2017-02-19 13:00,35.92,57361,64413,658,363,10411
2017-02-19 14:00,31.94,54860,58181,620,294,10019
2017-02-19 15:00,32.17,53514,55219,550,223,9885
2017-02-19 16:00,31.99,53216,53017,468,169,9724
2017-02-19 17:00,41.37,54866,52132,408,98,9678
2017-02-19 18:00,53.65,58849,56054,371,25,10752
2017-02-19 19:00,58.07,63867,64096,365,0,11070
2017-02-19 20:00,50.29,64390,64543,400,0,10775
2017-02-19 21:00,45.69,63415,62348,462,0,10240
2017-02-19 22:00,44.92,61400,60216,531,0,9917
2017-02-19 23:00,41.13,61272,64807,588,0,10254
2017-02-20 00:00,37.53,59465,63503,630,0,9675
2017-02-20 01:00,35.64,57882,58621,507,0,9341
2017-02-20 02:00,34.47,56313,59177,559,0,8917
2017-02-20 03:00,32.95,56584,55883,610,0,8712
2017-02-20 04:00,31.39,56158,54590,665,0,8811
2017-02-20 05:00,33.31,56876,55659,722,0,9230
2017-02-20 06:00,42.3,59986,60273,785,0,10278
2017-02-20 07:00,59.58,65228,66867,851,0,11382
2017-02-20 08:00,57.39,66135,69954,925,0,11943
2017-02-20 09:00,63.83,66833,71660,1013,13,12035
2017-02-20 10:00,59.8,66217,72245,1092,38,12026
2017-02-20 11:00,54.85,65577,72016,1134,65,12013
2017-02-20 12:00,51.47,64506,72570,1147,91,11757
2017-02-20 13:00,49.9,63746,72700,1162,121,11708
2017-02-20 14:00,47.03,62608,69671,1193,142,11607
2017-02-20 15:00,48.25,61353,67173,1232,141,11704
2017-02-20 16:00,50.55,61278,65395,1270,109,11548
2017-02-20 17:00,46.86,62222,64182,1290,59,11657
2017-02-20 18:00,60.94,64553,66320,1296,16,12447
2017-02-20 19:00,54.5,68654,73297,1301,0,12575
2017-02-20 20:00,49.4,67603,70286,1302,0,11946
2017-02-20 21:00,45.9,64158,66126,1299,0,11280
2017-02-20 22:00,45.9,62179,62866,1296,0,11065
2017-02-20 23:00,45.9,61397,66834,1293,0,11273
2017-02-21 00:00,34.21,60122,64980,1286,0,10645
2017-02-21 01:00,31.44,57263,59082,1266,0,10256
2017-02-21 02:00,29.7,56747,59204,1240,0,9797
2017-02-21 03:00,27.64,56069,55816,1206,0,9463
2017-02-21 04:00,26.89,55362,54131,1161,0,9387
2017-02-21 05:00,32.19,56080,54931,1100,0,9781
2017-02-21 06:00,41.04,59413,58530,1024,0,10688
2017-02-21 07:00,48.46,64397,65200,950,0,11753
2017-02-21 08:00,51.21,65816,67900,888,0,12212
2017-02-21 09:00,49.4,66400,69092,828,18,12381
2017-02-21 10:00,49.93,66016,69521,764,55,12452
2017-02-21 11:00,49.23,65523,69079,706,91,12411
2017-02-21 12:00,47.1,63569,69491,664,119,11987
2017-02-21 13:00,46.46,62821,69801,627,142,11937
2017-02-21 14:00,45.8,61747,66757,623,148,11887
2017-02-21 15:00,45.8,61057,64285,690,132,11837
2017-02-21 16:00,43.32,60389,62598,794,97,11884
2017-02-21 17:00,46.92,60886,61385,904,52,11887
2017-02-21 18:00,57.42,63826,63273,1049,13,12445
2017-02-21 19:00,45.8,67565,71029,1214,0,12546
2017-02-21 20:00,45.8,64779,67990,1353,0,12076
2017-02-21 21:00,45.34,61314,63486,1469,0,11428
2017-02-21 22:00,43.27,60019,60654,1568,0,11066
2017-02-21 23:00,40.21,60254,64459,1649,0,11324
2017-02-22 00:00,35.47,58622,62845,1710,0,10674
2017-02-22 01:00,24.52,56187,57682,1859,0,10086
2017-02-22 02:00,29.12,55942,57691,1890,0,9654
2017-02-22 03:00,27.35,53780,54324,1905,0,9318
2017-02-22 04:00,27.26,52665,52569,1912,0,9282
2017-02-22 05:00,27.57,53748,53557,1913,0,9602
2017-02-22 06:00,34.01,57466,57191,1911,0,10393
2017-02-22 07:00,43.9,62448,63758,1911,0,11453
2017-02-22 08:00,43,63719,66481,1908,0,11966
2017-02-22 09:00,43,64329,67872,1904,14,12167
2017-02-22 10:00,43,64179,67956,1904,41,12270
2017-02-22 11:00,43,64089,67516,1910,72,12321
2017-02-22 12:00,48.1,63274,68051,1918,101,12090
2017-02-22 13:00,48,61915,68383,1923,122,11994
2017-02-22 14:00,46.9,60977,65283,1920,121,11782
2017-02-22 15:00,46.01,60553,62491,1909,102,11726
2017-02-22 16:00,43.8,59928,60732,1895,73,11645
2017-02-22 17:00,44.94,60526,59241,1886,39,11660
2017-02-22 18:00,46.44,63617,61647,1881,11,12211
2017-02-22 19:00,45.01,67139,69508,1876,0,12305
2017-02-22 20:00,43,64824,66533,1866,0,11721
2017-02-22 21:00,43,62103,62502,1857,0,11064
2017-02-22 22:00,41.87,60984,59682,1856,0,10926
2017-02-22 23:00,38,60271,63424,1859,0,11268
2017-02-23 00:00,31,59504,62021,1862,0,10245
2017-02-23 01:00,30.73,56527,56961,1808,0,9681
2017-02-23 02:00,28.49,56135,57003,1809,0,9283
2017-02-23 03:00,30,55009,53688,1833,0,9203
2017-02-23 04:00,20.86,52219,52207,1858,0,9253
2017-02-23 05:00,25.53,52175,52572,1871,0,9607
2017-02-23 06:00,35,56484,56211,1875,0,10390
2017-02-23 07:00,46.01,60798,62832,1878,0,11520
2017-02-23 08:00,48.43,62520,65615,1884,1,11938
2017-02-23 09:00,46.41,62581,66681,1901,17,12146
2017-02-23 10:00,43.36,62506,67250,1942,50,12188
2017-02-23 11:00,40.61,61466,66704,1995,92,12190
2017-02-23 12:00,41.23,62701,67165,2030,139,11951
2017-02-23 13:00,40.56,61757,67376,2023,209,11901
2017-02-23 14:00,39,59976,64216,1983,283,11808
2017-02-23 15:00,38.8,58669,62038,1919,334,11787
2017-02-23 16:00,39.5,57917,60611,1828,313,11798
2017-02-23 17:00,41,58810,59452,1718,209,11738
2017-02-23 18:00,55.63,62559,61692,1650,64,12275
2017-02-23 19:00,44.7,66984,69714,1617,1,12398
2017-02-23 20:00,43,64842,66873,1579,0,11843
2017-02-23 21:00,35,61645,62477,1536,0,11315
2017-02-23 22:00,42,60401,59741,1490,0,11112
2017-02-23 23:00,35,60598,63275,1447,0,11345
2017-02-24 00:00,30.07,57790,61960,1442,0,10380
2017-02-24 01:00,30,55381,57422,1717,0,9998
2017-02-24 02:00,29,55087,57313,1600,0,9550
2017-02-24 03:00,29.9,54421,54158,1432,0,9408
2017-02-24 04:00,30,54369,52477,1272,0,9274
2017-02-24 05:00,29.87,54867,53571,1111,0,9601
2017-02-24 06:00,39.6,58065,57126,974,0,10476
2017-02-24 07:00,45.64,62928,63663,874,0,11571
2017-02-24 08:00,47.4,64998,66691,800,3,12020
2017-02-24 09:00,45.98,65762,68064,744,78,12279
2017-02-24 10:00,45.16,65533,68346,691,212,12224
2017-02-24 11:00,44.88,64813,67688,626,330,12294
2017-02-24 12:00,43.86,64343,68051,540,444,12098
2017-02-24 13:00,42.8,63179,68263,461,562,12023
2017-02-24 14:00,42.11,62721,65000,421,632,11893
2017-02-24 15:00,42.66,61892,62854,413,621,11740
2017-02-24 16:00,44.92,60443,61273,407,482,11686
2017-02-24 17:00,50.1,62521,60130,374,300,11626
2017-02-24 18:00,57.52,64965,62846,308,96,11973
2017-02-24 19:00,58.19,67242,69985,233,2,12026
2017-02-24 20:00,53.42,65259,67221,164,0,11487
2017-02-24 21:00,38.06,63407,63777,112,0,10996
2017-02-24 22:00,39.68,61304,61374,84,0,10824
2017-02-24 23:00,39.9,61461,65558,82,0,11155
2017-02-25 00:00,41.18,61147,64049,117,0,10421
2017-02-25 01:00,39.31,58300,60286,304,0,9853
2017-02-25 02:00,37.27,57351,60126,428,0,9417
2017-02-25 03:00,35.91,55311,56484,516,0,9121
2017-02-25 04:00,35.1,54095,54706,580,0,8952
2017-02-25 05:00,35.29,54805,54337,634,0,8960
2017-02-25 06:00,35.13,54565,55977,699,0,9124
2017-02-25 07:00,41.48,55815,57876,777,0,9386
2017-02-25 08:00,42.39,57213,58962,860,4,9777
